1290 ;0.00775194 ;0.503101
1300 ;0.00769231 ;0.504615
1310 ;0.00763359 ;0.505343
1320 ;0.00757576 ;0.505303
1330 ;0.0075188 ;0.503759
1340 ;0.00746269 ;0.502985
1350 ;0.00740741 ;0.502222
1360 ;0.00735294 ;0.503676
1370 ;0.00729927 ;0.50365
1380 ;0.00724638 ;0.503623
1390 ;0.00719424 ;0.503597
1400 ;0.00785714 ;0.504286
1410 ;0.00780142 ;0.504255
1420 ;0.00774648 ;0.50493
1430 ;0.00769231 ;0.505594
1440 ;0.00833333 ;0.503472
1450 ;0.00827586 ;0.502069
1460 ;0.00821918 ;0.50137
1470 ;0.00816326 ;0.501361
1480 ;0.00810811 ;0.500676
1490 ;0.00805369 ;0.5
1500 ;0.008 ;0.498
1510 ;0.00794702 ;0.499338
1520 ;0.00789474 ;0.501316
1530 ;0.00784314 ;0.502614
1540 ;0.00779221 ;0.501948
1550 ;0.00774194 ;0.500645
1560 ;0.00769231 ;0.498077
1570 ;0.00764331 ;0.499363
1580 ;0.00759494 ;0.5
1590 ;0.00754717 ;0.499371
1600 ;0.0075 ;0.499375
1610 ;0.00745342 ;0.499379
1620 ;0.00740741 ;0.5
1630 ;0.00736196 ;0.5
1640 ;0.00731707 ;0.50122
1650 ;0.00727273 ;0.500606
1660 ;0.00722892 ;0.498795
1670 ;0.00718563 ;0.497605
1680 ;0.00714286 ;0.498214
1690 ;0.00710059 ;0.498817
1700 ;0.00705882 ;0.498235
1710 ;0.00701754 ;0.499415
1720 ;0.00697674 ;0.500581
1730 ;0.00693642 ;0.5
1740 ;0.00747126 ;0.501724
1750 ;0.008 ;0.501714
1760 ;0.00795455 ;0.501705
1770 ;0.0079096 ;0.501695
1780 ;0.00786517 ;0.503371
1790 ;0.00782123 ;0.503352
1800 ;0.00777778 ;0.501667
1810 ;0.00773481 ;0.501105
1820 ;0.00769231 ;0.5
1830 ;0.00765027 ;0.501093
1840 ;0.0076087 ;0.501087
1850 ;0.00756757 ;0.501622
1860 ;0.00752688 ;0.502688
1870 ;0.00748663 ;0.503743
1880 ;0.00744681 ;0.504255
1890 ;0.00740741 ;0.503704
1900 ;0.00736842 ;0.505789
1910 ;0.00732984 ;0.504712
1920 ;0.00729167 ;0.504167
1930 ;0.00725389 ;0.505181
1940 ;0.0072165 ;0.505155
1950 ;0.00717949 ;0.504103
1960 ;0.00714286 ;0.503061
1970 ;0.0071066 ;0.502538
1980 ;0.00707071 ;0.50303
1990 ;0.00703518 ;0.504523
2000 ;0.007 ;0.505
2010 ;0.00696517 ;0.504478
2020 ;0.00693069 ;0.503465
2030 ;0.00689655 ;0.503941
2040 ;0.00686275 ;0.503922
2050 ;0.00682927 ;0.503902
2060 ;0.00679612 ;0.50534
2070 ;0.00676328 ;0.503865
2080 ;0.00673077 ;0.504808
2090 ;0.00669856 ;0.504785
2100 ;0.00666667 ;0.505238
2110 ;0.00663507 ;0.504739
2120 ;0.00707547 ;0.50566
2130 ;0.00704225 ;0.504225
2140 ;0.00700935 ;0.504206
2150 ;0.00744186 ;0.505116
2160 ;0.00740741 ;0.504167
2170 ;0.00737327 ;0.503226
2180 ;0.00733945 ;0.502752
2190 ;0.00730594 ;0.503196
2200 ;0.00727273 ;0.502727
2210 ;0.00723982 ;0.502715
2220 ;0.00720721 ;0.501351
2230 ;0.00717489 ;0.502691
2240 ;0.00714286 ;0.503571
2250 ;0.00711111 ;0.503556
2260 ;0.00707965 ;0.504425
2270 ;0.00704846 ;0.504405
2280 ;0.00701754 ;0.503947
2290 ;0.0069869 ;0.503493
2300 ;0.00695652 ;0.503478
2310 ;0.00692641 ;0.50303
2320 ;0.00689655 ;0.502586
2330 ;0.00686695 ;0.503004
2340 ;0.00683761 ;0.502991
2350 ;0.00680851 ;0.503404
2360 ;0.00677966 ;0.503814
2370 ;0.00675105 ;0.502954
2380 ;0.00672269 ;0.502941
2390 ;0.00669456 ;0.503347
2400 ;0.00666667 ;0.504583
2410 ;0.006639 ;0.504979
2420 ;0.00661157 ;0.504545
2430 ;0.00658436 ;0.50535
2440 ;0.00655738 ;0.504508
2450 ;0.00653061 ;0.503673
2460 ;0.00650406 ;0.503659
2470 ;0.00647773 ;0.503644
2480 ;0.00645161 ;0.504435
2490 ;0.0064257 ;0.504819
2500 ;0.0064 ;0.5056
2510 ;0.0063745 ;0.504781
2520 ;0.00674603 ;0.504762
2530 ;0.00671937 ;0.504348
2540 ;0.00669291 ;0.505118
2550 ;0.00666667 ;0.505098
2560 ;0.00664063 ;0.505078
2570 ;0.00661479 ;0.505058
2580 ;0.00658915 ;0.505039
2590 ;0.00656371 ;0.506178
2600 ;0.00653846 ;0.506154
2610 ;0.00651341 ;0.505747
2620 ;0.00648855 ;0.505343
2630 ;0.00646388 ;0.504183
2640 ;0.00643939 ;0.503788
2650 ;0.00641509 ;0.503396
2660 ;0.00639098 ;0.503759
2670 ;0.00636704 ;0.502996
2680 ;0.00671642 ;0.504104
2690 ;0.00669145 ;0.504089
2700 ;0.00666667 ;0.504074
2710 ;0.00664207 ;0.50369
2720 ;0.00661765 ;0.503676
2730 ;0.00659341 ;0.503663
2740 ;0.00656934 ;0.503285
2750 ;0.00654546 ;0.504364
2760 ;0.00652174 ;0.504348
2770 ;0.00649819 ;0.504693
2780 ;0.00647482 ;0.503957
2790 ;0.00681004 ;0.503943
2800 ;0.00678571 ;0.504286
2810 ;0.00676157 ;0.50427
2820 ;0.00673759 ;0.504965
2830 ;0.00671378 ;0.503887
2840 ;0.00669014 ;0.504225
2850 ;0.00666667 ;0.503509
2860 ;0.00664336 ;0.503846
2870 ;0.00662021 ;0.503484
2880 ;0.00659722 ;0.502778
2890 ;0.00657439 ;0.502768
2900 ;0.00655172 ;0.501724
2910 ;0.00652921 ;0.501375
2920 ;0.00650685 ;0.50137
2930 ;0.00648464 ;0.501706
2940 ;0.00646259 ;0.502721
2950 ;0.00644068 ;0.502373
2960 ;0.00641892 ;0.502703
2970 ;0.00639731 ;0.502357
2980 ;0.00637584 ;0.502685
2990 ;0.00635452 ;0.501672
3000 ;0.00633333 ;0.502667
3010 ;0.00631229 ;0.50299
3020 ;0.00662252 ;0.50298
3030 ;0.00660066 ;0.50198
3040 ;0.00657895 ;0.501974
3050 ;0.00655738 ;0.501639
3060 ;0.00653595 ;0.501634
3070 ;0.00651466 ;0.501629
3080 ;0.00649351 ;0.501299
3090 ;0.00647249 ;0.501294
3100 ;0.00677419 ;0.502258
3110 ;0.00675241 ;0.502251
3120 ;0.00673077 ;0.501923
3130 ;0.00670927 ;0.501917
3140 ;0.0066879 ;0.502866
3150 ;0.00666667 ;0.502857
3160 ;0.00664557 ;0.502215
3170 ;0.00662461 ;0.502208
3180 ;0.00691824 ;0.502516
3190 ;0.00689655 ;0.502194
3200 ;0.006875 ;0.502813
3210 ;0.00685358 ;0.501246
3220 ;0.0068323 ;0.500932
3230 ;0.00681115 ;0.500929
3240 ;0.00679012 ;0.500617
3250 ;0.00676923 ;0.500923
3260 ;0.00674847 ;0.501534
3270 ;0.00672783 ;0.501529
3280 ;0.00701219 ;0.50122
3290 ;0.00699088 ;0.50152
3300 ;0.0069697 ;0.502121
3310 ;0.00694864 ;0.502115
3320 ;0.00692771 ;0.501506
3330 ;0.00690691 ;0.500901
3340 ;0.00688623 ;0.500599
3350 ;0.00686567 ;0.501194
3360 ;0.00684524 ;0.501488
3370 ;0.00712166 ;0.502671
3380 ;0.00710059 ;0.502367
3390 ;0.00707965 ;0.502065
3400 ;0.00705882 ;0.501765
3410 ;0.00703812 ;0.50176
3420 ;0.00701754 ;0.502632
3430 ;0.00699708 ;0.502915
3440 ;0.00726744 ;0.502616
3450 ;0.00724638 ;0.502029
3460 ;0.00722543 ;0.50289
3470 ;0.00720461 ;0.50317
3480 ;0.00718391 ;0.503161
3490 ;0.00716332 ;0.502292
3500 ;0.00714286 ;0.502286
3510 ;0.00712251 ;0.502564
3520 ;0.00710227 ;0.502273
3530 ;0.00708215 ;0.502833
3540 ;0.00706215 ;0.503672
3550 ;0.00704225 ;0.504789
3560 ;0.00702247 ;0.505056
3570 ;0.0070028 ;0.505042
3580 ;0.00726257 ;0.505587
3590 ;0.00724234 ;0.50585
3600 ;0.00722222 ;0.506111
3610 ;0.00720222 ;0.50554
3620 ;0.00718232 ;0.504972
3630 ;0.00716253 ;0.504408
3640 ;0.00714286 ;0.504945
3650 ;0.00712329 ;0.505205
3660 ;0.00710383 ;0.505191
3670 ;0.00708447 ;0.504905
3680 ;0.00706522 ;0.505978
3690 ;0.00704607 ;0.50542
3700 ;0.00702703 ;0.504865
3710 ;0.00700809 ;0.504582
3720 ;0.00698925 ;0.504839
3730 ;0.00697051 ;0.505094
3740 ;0.00721925 ;0.505348
3750 ;0.0072 ;0.505067
3760 ;0.00718085 ;0.504787
3770 ;0.0071618 ;0.505305
3780 ;0.00714286 ;0.505291
3790 ;0.00712401 ;0.505013
3800 ;0.00710526 ;0.504211
3810 ;0.00708661 ;0.504462
3820 ;0.00706806 ;0.50445
3830 ;0.00704961 ;0.504178
3840 ;0.00703125 ;0.504687
3850 ;0.00701299 ;0.504156
3860 ;0.00699482 ;0.504922
3870 ;0.00697674 ;0.505685
3880 ;0.00695876 ;0.504897
3890 ;0.00694087 ;0.50437
3900 ;0.00692308 ;0.504359
3910 ;0.00690537 ;0.503581
3920 ;0.00688775 ;0.502806
3930 ;0.00687023 ;0.502545
3940 ;0.00685279 ;0.502284
3950 ;0.00683544 ;0.502279
3960 ;0.00707071 ;0.501768
3970 ;0.0070529 ;0.501259
3980 ;0.00703518 ;0.501256
3990 ;0.00701754 ;0.501754
4000 ;0.007 ;0.50175
4010 ;0.00698254 ;0.502244
4020 ;0.00696517 ;0.501493
4030 ;0.00719603 ;0.501241
4040 ;0.00717822 ;0.501238
4050 ;0.00740741 ;0.501481
4060 ;0.00738916 ;0.500985
4070 ;0.00737101 ;0.501229
4080 ;0.00735294 ;0.501961
4090 ;0.00733496 ;0.501711
4100 ;0.00731707 ;0.50122
4110 ;0.00729927 ;0.501217
4120 ;0.00728155 ;0.500728
4130 ;0.00726392 ;0.500726
4140 ;0.00724638 ;0.500725
4150 ;0.00722892 ;0.501687
4160 ;0.00721154 ;0.501202
4170 ;0.00719424 ;0.501199
4180 ;0.00717703 ;0.500718
4190 ;0.0071599 ;0.500477
4200 ;0.00714286 ;0.500476
4210 ;0.00712589 ;0.500238
4220 ;0.007109 ;0.500948
4230 ;0.0070922 ;0.500946
4240 ;0.00707547 ;0.500943
4250 ;0.00705882 ;0.500706
4260 ;0.00704225 ;0.500939
4270 ;0.00702576 ;0.501874
4280 ;0.00700935 ;0.501869
4290 ;0.00699301 ;0.501632
4300 ;0.00697674 ;0.50186
4310 ;0.00696056 ;0.502088
4320 ;0.00694444 ;0.502083
4330 ;0.00692841 ;0.502079
4340 ;0.00691244 ;0.501843
4350 ;0.00689655 ;0.502069
4360 ;0.00688073 ;0.501835
4370 ;0.00686499 ;0.502288
4380 ;0.00684932 ;0.501826
4390 ;0.00683371 ;0.501595
4400 ;0.00681818 ;0.501591
4410 ;0.00680272 ;0.501814
4420 ;0.00678733 ;0.501584
4430 ;0.00677201 ;0.50158
4440 ;0.00698198 ;0.501351
4450 ;0.00696629 ;0.501348
4460 ;0.00695067 ;0.501345
4470 ;0.00693512 ;0.500447
4480 ;0.00691964 ;0.500446
4490 ;0.00690423 ;0.501114
4500 ;0.00688889 ;0.501556
4510 ;0.00687361 ;0.501774
4520 ;0.00685841 ;0.501991
4530 ;0.00684327 ;0.501987
4540 ;0.00682819 ;0.501322
4550 ;0.00681319 ;0.501099
4560 ;0.00679825 ;0.501535
4570 ;0.00678337 ;0.501751
4580 ;0.00676856 ;0.50131
4590 ;0.00675381 ;0.501525
4600 ;0.00673913 ;0.501957
4610 ;0.00672451 ;0.502169
4620 ;0.00670996 ;0.501732
4630 ;0.00669546 ;0.50108
4640 ;0.00668103 ;0.501509
4650 ;0.00666667 ;0.502151
4660 ;0.00686695 ;0.502146
4670 ;0.00706638 ;0.50257
4680 ;0.00705128 ;0.502778
4690 ;0.00703625 ;0.502772
4700 ;0.00702128 ;0.503191
4710 ;0.00700637 ;0.502548
4720 ;0.00699153 ;0.502754
4730 ;0.00697674 ;0.502326
4740 ;0.00696203 ;0.502743
4750 ;0.00694737 ;0.502737
4760 ;0.00693277 ;0.502941
4770 ;0.00691824 ;0.502935
4780 ;0.00690377 ;0.502929
4790 ;0.00688935 ;0.502296
4800 ;0.006875 ;0.501667
4810 ;0.00686071 ;0.502079
4820 ;0.00684647 ;0.502075
4830 ;0.0068323 ;0.501656
4840 ;0.00681818 ;0.501446
4850 ;0.00680412 ;0.501856
4860 ;0.00679012 ;0.502058
4870 ;0.00677618 ;0.501643
4880 ;0.0067623 ;0.501434
4890 ;0.00674847 ;0.501636
4900 ;0.00673469 ;0.501633
4910 ;0.00692464 ;0.501629
4920 ;0.00691057 ;0.501626
4930 ;0.00689655 ;0.50142
4940 ;0.00688259 ;0.501012
4950 ;0.00686869 ;0.50101
4960 ;0.00685484 ;0.500806
4970 ;0.00684105 ;0.500604
4980 ;0.00682731 ;0.500803
4990 ;0.00681363 ;0.500601
5000 ;0.0068 ;0.5008
5010 ;0.00678643 ;0.500798
5020 ;0.00677291 ;0.500996
5030 ;0.00675944 ;0.500994
5040 ;0.00674603 ;0.500992
5050 ;0.00673267 ;0.501386
5060 ;0.00671937 ;0.500791
5070 ;0.00670611 ;0.500986
5080 ;0.00669291 ;0.501181
5090 ;0.00667976 ;0.501375
5100 ;0.00666667 ;0.501176
5110 ;0.00684932 ;0.500978
5120 ;0.00683594 ;0.501172
5130 ;0.00682261 ;0.500975
5140 ;0.00680934 ;0.500973
5150 ;0.00679612 ;0.500777
5160 ;0.00678295 ;0.501163
5170 ;0.00676983 ;0.501161
5180 ;0.00675676 ;0.500965
5190 ;0.00674374 ;0.500771
5200 ;0.00673077 ;0.501154
5210 ;0.00671785 ;0.501152
5220 ;0.00670498 ;0.501149
5230 ;0.00669216 ;0.501147
5240 ;0.00667939 ;0.500191
5250 ;0.00666667 ;0.500571
5260 ;0.00665399 ;0.50019
5270 ;0.00664137 ;0.499431
5280 ;0.00662879 ;0.499242
5290 ;0.00661626 ;0.499244
5300 ;0.00660377 ;0.498868
5310 ;0.00659134 ;0.498682
5320 ;0.00657895 ;0.498308
5330 ;0.0065666 ;0.498124
